raceId,driverId,lap,position,time,milliseconds,code,surname,name,year
1027,848,56,5,1:19.617,79617,ALB,Albon,Mexican Grand Prix,2019
1027,848,57,5,1:19.806,79806,ALB,Albon,Mexican Grand Prix,2019
1027,848,58,5,1:19.936,79936,ALB,Albon,Mexican Grand Prix,2019
1027,848,59,5,1:20.349,80349,ALB,Albon,Mexican Grand Prix,2019
1027,848,60,5,1:20.411,80411,ALB,Albon,Mexican Grand Prix,2019
1027,848,61,5,1:20.272,80272,ALB,Albon,Mexican Grand Prix,2019
1027,848,62,5,1:20.062,80062,ALB,Albon,Mexican Grand Prix,2019
1027,848,63,5,1:19.764,79764,ALB,Albon,Mexican Grand Prix,2019
1027,848,64,5,1:19.771,79771,ALB,Albon,Mexican Grand Prix,2019
1027,848,65,5,1:19.498,79498,ALB,Albon,Mexican Grand Prix,2019
1027,848,66,5,1:19.671,79671,ALB,Albon,Mexican Grand Prix,2019
1027,848,67,5,1:20.068,80068,ALB,Albon,Mexican Grand Prix,2019
1027,848,68,5,1:19.692,79692,ALB,Albon,Mexican Grand Prix,2019
1027,848,69,5,1:20.070,80070,ALB,Albon,Mexican Grand Prix,2019
1027,848,70,5,1:20.724,80724,ALB,Albon,Mexican Grand Prix,2019
1027,848,71,5,1:23.785,83785,ALB,Albon,Mexican Grand Prix,2019
1028,815,1,18,1:53.540,113540,PER,Pérez,United States Grand Prix,2019
1028,815,2,17,1:44.620,104620,PER,Pérez,United States Grand Prix,2019
1028,815,3,17,1:44.333,104333,PER,Pérez,United States Grand Prix,2019
1028,815,4,17,1:43.702,103702,PER,Pérez,United States Grand Prix,2019
1028,815,5,17,1:43.972,103972,PER,Pérez,United States Grand Prix,2019
1028,815,6,17,1:43.907,103907,PER,Pérez,United States Grand Prix,2019
1028,815,7,17,1:43.988,103988,PER,Pérez,United States Grand Prix,2019
1028,815,8,16,1:44.276,104276,PER,Pérez,United States Grand Prix,2019
1028,815,9,16,1:44.027,104027,PER,Pérez,United States Grand Prix,2019
1028,815,10,15,1:43.221,103221,PER,Pérez,United States Grand Prix,2019
1028,815,11,14,1:43.864,103864,PER,Pérez,United States Grand Prix,2019
1028,815,12,14,1:43.218,103218,PER,Pérez,United States Grand Prix,2019
1028,815,13,13,1:42.915,102915,PER,Pérez,United States Grand Prix,2019
1028,815,14,12,1:42.477,102477,PER,Pérez,United States Grand Prix,2019
1028,815,15,12,1:42.670,102670,PER,Pérez,United States Grand Prix,2019
1028,815,16,12,1:42.345,102345,PER,Pérez,United States Grand Prix,2019
1028,815,17,12,1:42.502,102502,PER,Pérez,United States Grand Prix,2019
1028,815,18,12,1:42.375,102375,PER,Pérez,United States Grand Prix,2019
1028,815,19,10,1:42.577,102577,PER,Pérez,United States Grand Prix,2019
1028,815,20,8,1:43.025,103025,PER,Pérez,United States Grand Prix,2019
1028,815,21,7,1:43.009,103009,PER,Pérez,United States Grand Prix,2019
1028,815,22,6,1:42.291,102291,PER,Pérez,United States Grand Prix,2019
1028,815,23,8,1:45.090,105090,PER,Pérez,United States Grand Prix,2019
1028,815,24,8,1:43.332,103332,PER,Pérez,United States Grand Prix,2019
1028,815,25,14,2:00.237,120237,PER,Pérez,United States Grand Prix,2019
1028,815,26,14,1:40.384,100384,PER,Pérez,United States Grand Prix,2019
1028,815,27,14,1:41.333,101333,PER,Pérez,United States Grand Prix,2019
1028,815,28,13,1:41.707,101707,PER,Pérez,United States Grand Prix,2019
1028,815,29,12,1:41.320,101320,PER,Pérez,United States Grand Prix,2019
1028,815,30,11,1:40.749,100749,PER,Pérez,United States Grand Prix,2019
1028,815,31,11,1:40.753,100753,PER,Pérez,United States Grand Prix,2019
1028,815,32,11,1:40.296,100296,PER,Pérez,United States Grand Prix,2019
1028,815,33,11,1:40.513,100513,PER,Pérez,United States Grand Prix,2019
1028,815,34,11,1:40.165,100165,PER,Pérez,United States Grand Prix,2019
1028,815,35,11,1:40.391,100391,PER,Pérez,United States Grand Prix,2019
1028,815,36,11,1:41.017,101017,PER,Pérez,United States Grand Prix,2019
1028,815,37,11,1:40.573,100573,PER,Pérez,United States Grand Prix,2019
1028,815,38,11,1:40.865,100865,PER,Pérez,United States Grand Prix,2019
1028,815,39,11,1:40.760,100760,PER,Pérez,United States Grand Prix,2019
1028,815,40,10,1:41.064,101064,PER,Pérez,United States Grand Prix,2019
1028,815,41,10,1:41.961,101961,PER,Pérez,United States Grand Prix,2019
1028,815,42,10,1:41.092,101092,PER,Pérez,United States Grand Prix,2019
1028,815,43,9,1:40.725,100725,PER,Pérez,United States Grand Prix,2019
1028,815,44,9,1:40.901,100901,PER,Pérez,United States Grand Prix,2019
1028,815,45,9,1:40.970,100970,PER,Pérez,United States Grand Prix,2019
1028,815,46,9,1:40.443,100443,PER,Pérez,United States Grand Prix,2019
1028,815,47,9,1:40.398,100398,PER,Pérez,United States Grand Prix,2019
1028,815,48,10,1:41.834,101834,PER,Pérez,United States Grand Prix,2019
1028,815,49,10,1:41.904,101904,PER,Pérez,United States Grand Prix,2019
1028,815,50,10,1:44.637,104637,PER,Pérez,United States Grand Prix,2019
1028,815,51,10,1:43.995,103995,PER,Pérez,United States Grand Prix,2019
1028,815,52,9,1:42.961,102961,PER,Pérez,United States Grand Prix,2019
1028,815,53,9,1:41.231,101231,PER,Pérez,United States Grand Prix,2019
1028,815,54,10,1:42.623,102623,PER,Pérez,United States Grand Prix,2019
1028,815,55,11,1:45.277,105277,PER,Pérez,United States Grand Prix,2019
1028,830,1,2,1:41.552,101552,VER,Verstappen,United States Grand Prix,2019
1028,830,2,2,1:41.456,101456,VER,Verstappen,United States Grand Prix,2019
1028,830,3,2,1:41.104,101104,VER,Verstappen,United States Grand Prix,2019
1028,830,4,2,1:41.011,101011,VER,Verstappen,United States Grand Prix,2019
1028,830,5,2,1:40.651,100651,VER,Verstappen,United States Grand Prix,2019
1028,830,6,2,1:40.895,100895,VER,Verstappen,United States Grand Prix,2019
1028,830,7,2,1:41.796,101796,VER,Verstappen,United States Grand Prix,2019
1028,830,8,2,1:41.346,101346,VER,Verstappen,United States Grand Prix,2019
1028,830,9,2,1:41.983,101983,VER,Verstappen,United States Grand Prix,2019
1028,830,10,2,1:41.218,101218,VER,Verstappen,United States Grand Prix,2019
1028,830,11,2,1:41.851,101851,VER,Verstappen,United States Grand Prix,2019
1028,830,12,2,1:41.879,101879,VER,Verstappen,United States Grand Prix,2019
1028,830,13,2,1:41.800,101800,VER,Verstappen,United States Grand Prix,2019
1028,830,14,4,1:58.764,118764,VER,Verstappen,United States Grand Prix,2019
1028,830,15,4,1:39.604,99604,VER,Verstappen,United States Grand Prix,2019
1028,830,16,3,1:40.230,100230,VER,Verstappen,United States Grand Prix,2019
1028,830,17,3,1:39.798,99798,VER,Verstappen,United States Grand Prix,2019
1028,830,18,3,1:39.967,99967,VER,Verstappen,United States Grand Prix,2019
1028,830,19,3,1:39.835,99835,VER,Verstappen,United States Grand Prix,2019
1028,830,20,3,1:40.191,100191,VER,Verstappen,United States Grand Prix,2019
1028,830,21,3,1:40.746,100746,VER,Verstappen,United States Grand Prix,2019
1028,830,22,3,1:39.954,99954,VER,Verstappen,United States Grand Prix,2019
1028,830,23,3,1:39.716,99716,VER,Verstappen,United States Grand Prix,2019
1028,830,24,3,1:40.442,100442,VER,Verstappen,United States Grand Prix,2019
1028,830,25,2,1:40.264,100264,VER,Verstappen,United States Grand Prix,2019
1028,830,26,2,1:40.417,100417,VER,Verstappen,United States Grand Prix,2019
1028,830,27,2,1:40.130,100130,VER,Verstappen,United States Grand Prix,2019
1028,830,28,2,1:40.097,100097,VER,Verstappen,United States Grand Prix,2019
1028,830,29,2,1:39.733,99733,VER,Verstappen,United States Grand Prix,2019
1028,830,30,2,1:40.581,100581,VER,Verstappen,United States Grand Prix,2019
1028,830,31,2,1:40.622,100622,VER,Verstappen,United States Grand Prix,2019
1028,830,32,2,1:40.738,100738,VER,Verstappen,United States Grand Prix,2019
1028,830,33,2,1:40.911,100911,VER,Verstappen,United States Grand Prix,2019
1028,830,34,2,1:41.491,101491,VER,Verstappen,United States Grand Prix,2019
1028,830,35,3,1:58.421,118421,VER,Verstappen,United States Grand Prix,2019
1028,830,36,3,1:38.632,98632,VER,Verstappen,United States Grand Prix,2019
1028,830,37,3,1:38.691,98691,VER,Verstappen,United States Grand Prix,2019
1028,830,38,3,1:38.339,98339,VER,Verstappen,United States Grand Prix,2019
1028,830,39,3,1:38.712,98712,VER,Verstappen,United States Grand Prix,2019
1028,830,40,3,1:39.033,99033,VER,Verstappen,United States Grand Prix,2019
1028,830,41,3,1:39.124,99124,VER,Verstappen,United States Grand Prix,2019
1028,830,42,3,1:38.214,98214,VER,Verstappen,United States Grand Prix,2019
1028,830,43,3,1:38.722,98722,VER,Verstappen,United States Grand Prix,2019
1028,830,44,3,1:38.980,98980,VER,Verstappen,United States Grand Prix,2019
1028,830,45,3,1:38.798,98798,VER,Verstappen,United States Grand Prix,2019
1028,830,46,3,1:38.961,98961,VER,Verstappen,United States Grand Prix,2019
1028,830,47,3,1:38.441,98441,VER,Verstappen,United States Grand Prix,2019
1028,830,48,3,1:38.404,98404,VER,Verstappen,United States Grand Prix,2019
1028,830,49,3,1:38.400,98400,VER,Verstappen,United States Grand Prix,2019
1028,830,50,3,1:38.746,98746,VER,Verstappen,United States Grand Prix,2019
1028,830,51,3,1:39.218,99218,VER,Verstappen,United States Grand Prix,2019
1028,830,52,3,1:40.840,100840,VER,Verstappen,United States Grand Prix,2019
1028,830,53,3,1:38.866,98866,VER,Verstappen,United States Grand Prix,2019
1028,830,54,3,1:39.192,99192,VER,Verstappen,United States Grand Prix,2019
1028,830,55,3,1:40.706,100706,VER,Verstappen,United States Grand Prix,2019
1028,830,56,3,1:40.442,100442,VER,Verstappen,United States Grand Prix,2019
1028,842,1,8,1:47.505,107505,GAS,Gasly,United States Grand Prix,2019
1028,842,2,8,1:44.253,104253,GAS,Gasly,United States Grand Prix,2019
1028,842,3,8,1:43.246,103246,GAS,Gasly,United States Grand Prix,2019
1028,842,4,8,1:42.794,102794,GAS,Gasly,United States Grand Prix,2019
1028,842,5,8,1:42.481,102481,GAS,Gasly,United States Grand Prix,2019
1028,842,6,8,1:42.402,102402,GAS,Gasly,United States Grand Prix,2019
1028,842,7,8,1:43.118,103118,GAS,Gasly,United States Grand Prix,2019
1028,842,8,7,1:43.406,103406,GAS,Gasly,United States Grand Prix,2019
1028,842,9,7,1:43.190,103190,GAS,Gasly,United States Grand Prix,2019
1028,842,10,7,1:43.390,103390,GAS,Gasly,United States Grand Prix,2019
1028,842,11,7,1:43.658,103658,GAS,Gasly,United States Grand Prix,2019
1028,842,12,7,1:43.363,103363,GAS,Gasly,United States Grand Prix,2019
1028,842,13,7,1:43.042,103042,GAS,Gasly,United States Grand Prix,2019
1028,842,14,7,1:42.958,102958,GAS,Gasly,United States Grand Prix,2019
1028,842,15,7,1:43.024,103024,GAS,Gasly,United States Grand Prix,2019
1028,842,16,7,1:43.061,103061,GAS,Gasly,United States Grand Prix,2019
1028,842,17,7,1:43.213,103213,GAS,Gasly,United States Grand Prix,2019
1028,842,18,7,1:43.566,103566,GAS,Gasly,United States Grand Prix,2019
1028,842,19,7,1:43.938,103938,GAS,Gasly,United States Grand Prix,2019
1028,842,20,12,2:03.185,123185,GAS,Gasly,United States Grand Prix,2019
1028,842,21,11,1:41.569,101569,GAS,Gasly,United States Grand Prix,2019
1028,842,22,10,1:41.466,101466,GAS,Gasly,United States Grand Prix,2019
1028,842,23,10,1:41.440,101440,GAS,Gasly,United States Grand Prix,2019
1028,842,24,10,1:41.722,101722,GAS,Gasly,United States Grand Prix,2019
1028,842,25,9,1:41.128,101128,GAS,Gasly,United States Grand Prix,2019
1028,842,26,9,1:41.589,101589,GAS,Gasly,United States Grand Prix,2019
1028,842,27,8,1:41.487,101487,GAS,Gasly,United States Grand Prix,2019
1028,842,28,9,1:42.536,102536,GAS,Gasly,United States Grand Prix,2019
1028,842,29,9,1:41.134,101134,GAS,Gasly,United States Grand Prix,2019
1028,842,30,9,1:41.250,101250,GAS,Gasly,United States Grand Prix,2019
1028,842,31,9,1:40.850,100850,GAS,Gasly,United States Grand Prix,2019
1028,842,32,9,1:41.728,101728,GAS,Gasly,United States Grand Prix,2019
1028,842,33,9,1:41.108,101108,GAS,Gasly,United States Grand Prix,2019
1028,842,34,9,1:40.987,100987,GAS,Gasly,United States Grand Prix,2019
1028,842,35,9,1:41.419,101419,GAS,Gasly,United States Grand Prix,2019
1028,842,36,9,1:42.313,102313,GAS,Gasly,United States Grand Prix,2019
1028,842,37,9,1:41.117,101117,GAS,Gasly,United States Grand Prix,2019
1028,842,38,9,1:41.084,101084,GAS,Gasly,United States Grand Prix,2019
1028,842,39,9,1:41.003,101003,GAS,Gasly,United States Grand Prix,2019
1028,842,40,9,1:41.149,101149,GAS,Gasly,United States Grand Prix,2019
1028,842,41,8,1:41.238,101238,GAS,Gasly,United States Grand Prix,2019
1028,842,42,8,1:41.424,101424,GAS,Gasly,United States Grand Prix,2019
1028,842,43,8,1:42.374,102374,GAS,Gasly,United States Grand Prix,2019
1028,842,44,8,1:41.532,101532,GAS,Gasly,United States Grand Prix,2019
1028,842,45,8,1:42.002,102002,GAS,Gasly,United States Grand Prix,2019
1028,842,46,8,1:41.598,101598,GAS,Gasly,United States Grand Prix,2019
1028,842,47,8,1:41.275,101275,GAS,Gasly,United States Grand Prix,2019
1028,842,48,8,1:41.681,101681,GAS,Gasly,United States Grand Prix,2019
1028,842,49,9,1:42.854,102854,GAS,Gasly,United States Grand Prix,2019
1028,842,50,9,1:43.290,103290,GAS,Gasly,United States Grand Prix,2019
1028,842,51,9,1:44.887,104887,GAS,Gasly,United States Grand Prix,2019
1028,842,52,10,1:45.374,105374,GAS,Gasly,United States Grand Prix,2019
1028,842,53,13,1:49.160,109160,GAS,Gasly,United States Grand Prix,2019
1028,842,54,15,2:15.518,135518,GAS,Gasly,United States Grand Prix,2019
1028,848,1,11,1:49.520,109520,ALB,Albon,United States Grand Prix,2019
1028,848,2,20,2:10.508,130508,ALB,Albon,United States Grand Prix,2019
1028,848,3,20,1:40.155,100155,ALB,Albon,United States Grand Prix,2019
1028,848,4,20,1:40.377,100377,ALB,Albon,United States Grand Prix,2019
1028,848,5,20,1:40.398,100398,ALB,Albon,United States Grand Prix,2019
1028,848,6,20,1:41.410,101410,ALB,Albon,United States Grand Prix,2019
1028,848,7,19,1:41.781,101781,ALB,Albon,United States Grand Prix,2019
1028,848,8,17,1:43.037,103037,ALB,Albon,United States Grand Prix,2019
1028,848,9,17,1:41.830,101830,ALB,Albon,United States Grand Prix,2019
1028,848,10,16,1:42.007,102007,ALB,Albon,United States Grand Prix,2019
1028,848,11,16,1:44.069,104069,ALB,Albon,United States Grand Prix,2019
1028,848,12,15,1:42.601,102601,ALB,Albon,United States Grand Prix,2019
1028,848,13,15,1:43.552,103552,ALB,Albon,United States Grand Prix,2019
1028,848,14,14,1:43.271,103271,ALB,Albon,United States Grand Prix,2019
1028,848,15,13,1:41.765,101765,ALB,Albon,United States Grand Prix,2019
1028,848,16,13,1:42.230,102230,ALB,Albon,United States Grand Prix,2019
1028,848,17,13,1:42.384,102384,ALB,Albon,United States Grand Prix,2019
1028,848,18,13,1:42.371,102371,ALB,Albon,United States Grand Prix,2019
1028,848,19,11,1:42.802,102802,ALB,Albon,United States Grand Prix,2019
1028,848,20,9,1:43.470,103470,ALB,Albon,United States Grand Prix,2019
1028,848,21,15,2:00.052,120052,ALB,Albon,United States Grand Prix,2019
1028,848,22,12,1:40.437,100437,ALB,Albon,United States Grand Prix,2019
1028,848,23,12,1:39.593,99593,ALB,Albon,United States Grand Prix,2019
1028,848,24,12,1:40.225,100225,ALB,Albon,United States Grand Prix,2019
1028,848,25,10,1:39.204,99204,ALB,Albon,United States Grand Prix,2019
1028,848,26,10,1:39.720,99720,ALB,Albon,United States Grand Prix,2019
1028,848,27,9,1:41.114,101114,ALB,Albon,United States Grand Prix,2019
1028,848,28,8,1:40.200,100200,ALB,Albon,United States Grand Prix,2019
1028,848,29,8,1:39.790,99790,ALB,Albon,United States Grand Prix,2019
1028,848,30,8,1:40.470,100470,ALB,Albon,United States Grand Prix,2019
1028,848,31,7,1:40.303,100303,ALB,Albon,United States Grand Prix,2019
1028,848,32,7,1:39.752,99752,ALB,Albon,United States Grand Prix,2019
1028,848,33,7,1:40.139,100139,ALB,Albon,United States Grand Prix,2019
1028,848,34,7,1:40.598,100598,ALB,Albon,United States Grand Prix,2019
1028,848,35,6,1:40.407,100407,ALB,Albon,United States Grand Prix,2019
1028,848,36,6,1:41.209,101209,ALB,Albon,United States Grand Prix,2019
1028,848,37,5,1:40.103,100103,ALB,Albon,United States Grand Prix,2019
1028,848,38,5,1:40.503,100503,ALB,Albon,United States Grand Prix,2019
1028,848,39,5,1:40.614,100614,ALB,Albon,United States Grand Prix,2019
1028,848,40,5,1:40.639,100639,ALB,Albon,United States Grand Prix,2019
1028,848,41,9,1:58.858,118858,ALB,Albon,United States Grand Prix,2019
1028,848,42,9,1:38.029,98029,ALB,Albon,United States Grand Prix,2019
1028,848,43,7,1:38.912,98912,ALB,Albon,United States Grand Prix,2019
1028,848,44,7,1:38.634,98634,ALB,Albon,United States Grand Prix,2019
1028,848,45,6,1:39.306,99306,ALB,Albon,United States Grand Prix,2019
1028,848,46,6,1:38.574,98574,ALB,Albon,United States Grand Prix,2019
1028,848,47,6,1:38.939,98939,ALB,Albon,United States Grand Prix,2019
1028,848,48,5,1:38.481,98481,ALB,Albon,United States Grand Prix,2019
1028,848,49,5,1:39.957,99957,ALB,Albon,United States Grand Prix,2019
1028,848,50,5,1:39.932,99932,ALB,Albon,United States Grand Prix,2019
1028,848,51,5,1:39.935,99935,ALB,Albon,United States Grand Prix,2019
1028,848,52,5,1:40.340,100340,ALB,Albon,United States Grand Prix,2019
1028,848,53,5,1:40.543,100543,ALB,Albon,United States Grand Prix,2019
1028,848,54,5,1:39.445,99445,ALB,Albon,United States Grand Prix,2019
1028,848,55,5,1:38.955,98955,ALB,Albon,United States Grand Prix,2019
1028,848,56,5,1:40.241,100241,ALB,Albon,United States Grand Prix,2019
1029,815,71,9,1:14.038,74038,PER,Pérez,Brazilian Grand Prix,2019
1029,815,70,9,1:16.049,76049,PER,Pérez,Brazilian Grand Prix,2019
1029,815,69,10,2:12.198,132198,PER,Pérez,Brazilian Grand Prix,2019
1029,815,68,10,1:54.950,114950,PER,Pérez,Brazilian Grand Prix,2019
1029,815,67,10,1:39.468,99468,PER,Pérez,Brazilian Grand Prix,2019
1029,815,66,10,1:28.648,88648,PER,Pérez,Brazilian Grand Prix,2019
1029,815,65,12,1:12.980,72980,PER,Pérez,Brazilian Grand Prix,2019
1029,815,64,12,1:12.840,72840,PER,Pérez,Brazilian Grand Prix,2019
1029,815,63,12,1:13.494,73494,PER,Pérez,Brazilian Grand Prix,2019
1029,815,62,13,1:14.569,74569,PER,Pérez,Brazilian Grand Prix,2019
1029,815,61,12,1:15.358,75358,PER,Pérez,Brazilian Grand Prix,2019
1029,815,60,12,1:17.687,77687,PER,Pérez,Brazilian Grand Prix,2019
1029,815,59,11,1:35.470,95470,PER,Pérez,Brazilian Grand Prix,2019
1029,815,58,11,1:19.897,79897,PER,Pérez,Brazilian Grand Prix,2019
1029,815,57,11,1:19.616,79616,PER,Pérez,Brazilian Grand Prix,2019
1029,815,56,11,1:27.494,87494,PER,Pérez,Brazilian Grand Prix,2019
1029,815,55,11,1:52.311,112311,PER,Pérez,Brazilian Grand Prix,2019
1029,815,54,11,1:39.583,99583,PER,Pérez,Brazilian Grand Prix,2019
1029,815,53,12,1:35.239,95239,PER,Pérez,Brazilian Grand Prix,2019
1029,815,52,13,1:14.625,74625,PER,Pérez,Brazilian Grand Prix,2019
1029,815,51,14,1:13.621,73621,PER,Pérez,Brazilian Grand Prix,2019
1029,815,50,14,1:13.253,73253,PER,Pérez,Brazilian Grand Prix,2019
1029,815,49,14,1:13.073,73073,PER,Pérez,Brazilian Grand Prix,2019
1029,815,48,14,1:13.057,73057,PER,Pérez,Brazilian Grand Prix,2019
1029,815,47,14,1:13.192,73192,PER,Pérez,Brazilian Grand Prix,2019
1029,815,46,15,1:30.714,90714,PER,Pérez,Brazilian Grand Prix,2019
1029,815,45,10,1:17.620,77620,PER,Pérez,Brazilian Grand Prix,2019
1029,815,44,10,1:14.116,74116,PER,Pérez,Brazilian Grand Prix,2019
1029,815,43,10,1:14.216,74216,PER,Pérez,Brazilian Grand Prix,2019
1029,815,42,10,1:14.221,74221,PER,Pérez,Brazilian Grand Prix,2019
1029,815,41,10,1:13.997,73997,PER,Pérez,Brazilian Grand Prix,2019
1029,815,40,10,1:14.064,74064,PER,Pérez,Brazilian Grand Prix,2019
1029,815,39,10,1:14.164,74164,PER,Pérez,Brazilian Grand Prix,2019
1029,815,38,10,1:14.057,74057,PER,Pérez,Brazilian Grand Prix,2019
1029,815,37,10,1:14.261,74261,PER,Pérez,Brazilian Grand Prix,2019
1029,815,36,10,1:13.982,73982,PER,Pérez,Brazilian Grand Prix,2019
1029,815,35,10,1:14.008,74008,PER,Pérez,Brazilian Grand Prix,2019
1029,815,34,10,1:14.145,74145,PER,Pérez,Brazilian Grand Prix,2019
1029,815,33,10,1:13.862,73862,PER,Pérez,Brazilian Grand Prix,2019
1029,815,32,10,1:13.929,73929,PER,Pérez,Brazilian Grand Prix,2019
1029,815,31,10,1:13.938,73938,PER,Pérez,Brazilian Grand Prix,2019
1029,815,30,10,1:14.098,74098,PER,Pérez,Brazilian Grand Prix,2019
1029,815,29,11,1:14.006,74006,PER,Pérez,Brazilian Grand Prix,2019
1029,815,28,12,1:14.562,74562,PER,Pérez,Brazilian Grand Prix,2019
1029,815,27,14,1:14.629,74629,PER,Pérez,Brazilian Grand Prix,2019
1029,815,26,15,1:14.406,74406,PER,Pérez,Brazilian Grand Prix,2019
1029,815,25,15,1:14.196,74196,PER,Pérez,Brazilian Grand Prix,2019
1029,815,24,16,1:14.681,74681,PER,Pérez,Brazilian Grand Prix,2019
1029,815,23,17,1:14.417,74417,PER,Pérez,Brazilian Grand Prix,2019
1029,815,22,17,1:14.412,74412,PER,Pérez,Brazilian Grand Prix,2019
1029,815,21,17,1:14.382,74382,PER,Pérez,Brazilian Grand Prix,2019
1029,815,20,17,1:13.489,73489,PER,Pérez,Brazilian Grand Prix,2019
1029,815,19,17,1:14.009,74009,PER,Pérez,Brazilian Grand Prix,2019
1029,815,18,17,1:31.240,91240,PER,Pérez,Brazilian Grand Prix,2019
1029,815,17,16,1:18.913,78913,PER,Pérez,Brazilian Grand Prix,2019
1029,815,16,14,1:15.032,75032,PER,Pérez,Brazilian Grand Prix,2019
1029,815,15,14,1:15.097,75097,PER,Pérez,Brazilian Grand Prix,2019
1029,815,14,14,1:15.170,75170,PER,Pérez,Brazilian Grand Prix,2019
1029,815,13,14,1:15.347,75347,PER,Pérez,Brazilian Grand Prix,2019
1029,815,12,14,1:15.184,75184,PER,Pérez,Brazilian Grand Prix,2019
1029,815,11,14,1:15.170,75170,PER,Pérez,Brazilian Grand Prix,2019
1029,815,10,14,1:15.440,75440,PER,Pérez,Brazilian Grand Prix,2019
1029,815,9,14,1:14.825,74825,PER,Pérez,Brazilian Grand Prix,2019
1029,815,8,14,1:16.099,76099,PER,Pérez,Brazilian Grand Prix,2019
1029,815,7,16,1:15.782,75782,PER,Pérez,Brazilian Grand Prix,2019
1029,815,6,16,1:15.378,75378,PER,Pérez,Brazilian Grand Prix,2019
1029,815,5,16,1:15.162,75162,PER,Pérez,Brazilian Grand Prix,2019
1029,815,4,16,1:15.852,75852,PER,Pérez,Brazilian Grand Prix,2019
1029,815,3,15,1:15.984,75984,PER,Pérez,Brazilian Grand Prix,2019
1029,815,2,15,1:16.981,76981,PER,Pérez,Brazilian Grand Prix,2019
1029,815,1,15,1:24.260,84260,PER,Pérez,Brazilian Grand Prix,2019
1029,830,71,1,1:10.911,70911,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,70,1,1:11.528,71528,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,69,1,2:19.143,139143,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,68,1,1:55.801,115801,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,67,1,1:52.225,112225,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,66,1,1:25.815,85815,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,65,1,1:11.286,71286,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,64,1,1:11.063,71063,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,63,1,1:11.156,71156,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,62,1,1:11.287,71287,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,61,1,1:10.862,70862,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,60,1,1:11.498,71498,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,59,2,1:58.690,118690,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,58,2,1:47.960,107960,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,57,2,1:58.349,118349,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,56,2,1:56.137,116137,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,55,2,1:52.268,112268,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,54,2,1:29.403,89403,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,53,1,1:12.324,72324,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,52,1,1:11.436,71436,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,51,1,1:12.046,72046,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,50,1,1:11.897,71897,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,49,1,1:11.874,71874,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,48,2,1:11.812,71812,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,47,2,1:10.962,70962,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,46,2,1:11.270,71270,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,45,2,1:28.667,88667,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,44,1,1:16.121,76121,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,43,1,1:12.858,72858,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,42,1,1:12.699,72699,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,41,1,1:13.072,73072,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,40,1,1:12.979,72979,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,39,1,1:12.655,72655,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,38,1,1:12.571,72571,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,37,1,1:12.512,72512,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,36,1,1:12.876,72876,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,35,1,1:12.747,72747,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,34,1,1:12.787,72787,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,33,1,1:12.471,72471,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,32,1,1:12.579,72579,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,31,1,1:12.580,72580,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,30,1,1:12.748,72748,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,29,1,1:13.177,73177,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,28,1,1:13.107,73107,VER,Verstappen,Brazilian Grand Prix,2019
1029,830,27,1,1:12.927,72927,VER,Verstappen,Brazilian Grand Prix,2019
